trial_file,model_variant,feature_budget_id,output_parameterization,eval_protocol,rmse_pu,mae_pu,lead1_rmse_pu,lead1_mae_pu,short_rmse_pu,mid_rmse_pu,long_rmse_pu,gate_b_passed,gate_b_scope,train_rmse,train_mae,gate_c_passed,runtime_seconds,formal_search_config_id
trial19_target_residual_d128_e2_lr0p0001.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2247485187264362,0.1536460970394851,0.0834699680931876,0.047634492755731,0.1792354193217245,0.2307658219132361,0.2341226995632463,False,train_gate_after_fit,0.2877450607815989,0.190814751577163,True,1.6124444950837642,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0001_anchor1
trial20_target_residual_d128_e2_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,rolling_origin_no_refit,0.2304015923056434,0.1596466626362579,0.0813426906110499,0.0495504977711256,0.181757700734193,0.2201806630050826,0.2506753889814205,False,train_gate_after_fit,0.2877111725880709,0.1908501280398523,True,1.6170434828381983,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0003_anchor1
trial20_target_residual_d128_e2_lr0p0003.csv,itransformer_official_target_only_residual_b0_v2,B0,residual,non_overlap,0.2236718169577714,0.155188446206421,0.0834699680931876,0.047634492755731,0.1774003966963534,0.2290058177722823,0.2336780265750416,False,train_gate_after_fit,0.2877111725880709,0.1908501280398523,True,1.6170434828381983,itransformer_target_only_d128_h8_e2_dropout0.1_lr0.0003_anchor1
trial21_exog_residual_d64_e1_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2617451467685322,0.1750710301707959,0.0813426906110499,0.0495504977711256,0.1962942088454655,0.2550522214075713,0.2842700848519134,False,train_gate_after_fit,0.288711935904244,0.1901842063530559,True,2.6346283168531954,itransformer_target_plus_exog_d64_h4_e1_dropout0.1_lr0.0001_anchor1
trial21_exog_residual_d64_e1_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2548353366727213,0.1701085389319203,0.0834699680931876,0.047634492755731,0.1941286396391521,0.2680370110500962,0.2634847785540997,False,train_gate_after_fit,0.288711935904244,0.1901842063530559,True,2.6346283168531954,itransformer_target_plus_exog_d64_h4_e1_dropout0.1_lr0.0001_anchor1
trial22_exog_residual_d64_e1_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2242041604404339,0.155549812359006,0.0813426906110499,0.0495504977711256,0.1755528195245004,0.2139770802828315,0.2444134878554963,False,train_gate_after_fit,0.2872920915325466,0.1909023552968611,True,2.6021763309836388,itransformer_target_plus_exog_d64_h4_e1_dropout0.1_lr0.0003_anchor1
trial22_exog_residual_d64_e1_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2190332009346176,0.1514418139243837,0.0834699680931876,0.047634492755731,0.1714989325352345,0.2242033027451096,0.2294247392106556,False,train_gate_after_fit,0.2872920915325466,0.1909023552968611,True,2.6021763309836388,itransformer_target_plus_exog_d64_h4_e1_dropout0.1_lr0.0003_anchor1
trial23_exog_residual_d64_e2_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.264911257989591,0.1761611259729225,0.0813426906110499,0.0495504977711256,0.2154559224773476,0.2504986008103304,0.2881825203531808,False,train_gate_after_fit,0.2889525534419148,0.190343490499795,True,2.829661101102829,itransformer_target_plus_exog_d64_h4_e2_dropout0.1_lr0.0001_anchor1
trial23_exog_residual_d64_e2_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2569162362535434,0.1711619633828415,0.0834699680931876,0.047634492755731,0.2117424767495843,0.2613608085166192,0.267445878504511,False,train_gate_after_fit,0.2889525534419148,0.190343490499795,True,2.829661101102829,itransformer_target_plus_exog_d64_h4_e2_dropout0.1_lr0.0001_anchor1
trial24_exog_residual_d64_e2_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2236110600562945,0.1540802569914879,0.0813426906110499,0.0495504977711256,0.1752677513140848,0.2138639715953339,0.243459138072657,False,train_gate_after_fit,0.2874337753125833,0.1909381122195652,True,2.802432042080909,itransformer_target_plus_exog_d64_h4_e2_dropout0.1_lr0.0003_anchor1
trial24_exog_residual_d64_e2_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2171020229224936,0.1491352456461974,0.0834699680931876,0.047634492755731,0.1701637062253668,0.2225326265397109,0.2271581706480866,False,train_gate_after_fit,0.2874337753125833,0.1909381122195652,True,2.802432042080909,itransformer_target_plus_exog_d64_h4_e2_dropout0.1_lr0.0003_anchor1
trial25_exog_residual_d128_e1_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.227350123387852,0.1558227792973867,0.0813426906110499,0.0495504977711256,0.1783169658524409,0.2166207152524984,0.2479801489118304,False,train_gate_after_fit,0.2872664542817018,0.1908526886155797,True,2.8215239432174712,itransformer_target_plus_exog_d128_h8_e1_dropout0.1_lr0.0001_anchor1
trial25_exog_residual_d128_e1_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2215990407784509,0.1513273022819697,0.0834699680931876,0.047634492755731,0.1754905752028612,0.2279156240848689,0.2309031570843469,False,train_gate_after_fit,0.2872664542817018,0.1908526886155797,True,2.8215239432174712,itransformer_target_plus_exog_d128_h8_e1_dropout0.1_lr0.0001_anchor1
trial26_exog_residual_d128_e1_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2259741370147436,0.1561589502844308,0.0813426906110499,0.0495504977711256,0.1777176572578238,0.2157012656499006,0.2461356170150929,False,train_gate_after_fit,0.287368962026288,0.1908668289944393,True,2.811086189001798,itransformer_target_plus_exog_d128_h8_e1_dropout0.1_lr0.0003_anchor1
trial26_exog_residual_d128_e1_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2200696925729955,0.1520996399504747,0.0834699680931876,0.047634492755731,0.1751387391998048,0.2255771458003145,0.229594092658984,False,train_gate_after_fit,0.287368962026288,0.1908668289944393,True,2.811086189001798,itransformer_target_plus_exog_d128_h8_e1_dropout0.1_lr0.0003_anchor1
trial27_exog_residual_d128_e2_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2316777798853427,0.157580397356104,0.0813426906110499,0.0495504977711256,0.1822055380542749,0.2217424436068048,0.2519982020203888,False,train_gate_after_fit,0.2876972207742013,0.1908380488130423,True,3.463979285908863,itransformer_target_plus_exog_d128_h8_e2_dropout0.1_lr0.0001_anchor1
trial27_exog_residual_d128_e2_lr0p0001.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.2228138880180282,0.1514542129687239,0.0834699680931876,0.047634492755731,0.1772289556363998,0.2294507771812308,0.23178348456275,False,train_gate_after_fit,0.2876972207742013,0.1908380488130423,True,3.463979285908863,itransformer_target_plus_exog_d128_h8_e2_dropout0.1_lr0.0001_anchor1
trial28_exog_residual_d128_e2_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,rolling_origin_no_refit,0.2303574982539941,0.1596998516340788,0.0813426906110499,0.0495504977711256,0.1822702325321363,0.2207125097968387,0.2501579503580857,False,train_gate_after_fit,0.2877373885518591,0.1908322129062829,True,3.4481837190687656,itransformer_target_plus_exog_d128_h8_e2_dropout0.1_lr0.0003_anchor1
trial28_exog_residual_d128_e2_lr0p0003.csv,itransformer_official_target_plus_exog_residual_b2_v2,B2,residual,non_overlap,0.224296097414894,0.1554850786195332,0.0834699680931876,0.047634492755731,0.1782667598003025,0.2301709802906119,0.2338917398482529,False,train_gate_after_fit,0.2877373885518591,0.1908322129062829,True,3.4481837190687656,itransformer_target_plus_exog_d128_h8_e2_dropout0.1_lr0.0003_anchor1
